2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:03		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:04		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:05		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:06		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:07		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:08		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:09		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
2021-04-17/20:41:10		 creditCardFraud_28011988_120238.csv: File loaded successfully!!
